Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2000","2000","3050","FAO TIER 1","kilotonnes","-350983.5047","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2001","2001","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2002","2002","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2003","2003","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2004","2004","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2005","2005","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2006","2006","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2007","2007","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2008","2008","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2009","2009","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2010","2010","3050","FAO TIER 1","kilotonnes","-333882.5239","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2011","2011","3050","FAO TIER 1","kilotonnes","-711829.471","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2012","2012","3050","FAO TIER 1","kilotonnes","-711829.471","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2013","2013","3050","FAO TIER 1","kilotonnes","-711829.471","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2014","2014","3050","FAO TIER 1","kilotonnes","-711829.471","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2015","2015","3050","FAO TIER 1","kilotonnes","-711829.471","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2016","2016","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2017","2017","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2018","2018","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2019","2019","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7273","Emissions (CO2)","6751","Forestland","2020","2020","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kilotonnes","5.2528","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kilotonnes","4.0771","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kilotonnes","4.5958","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kilotonnes","17.4537","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kilotonnes","9.6163","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kilotonnes","6.9935","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kilotonnes","4.9568","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kilotonnes","7.4558","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kilotonnes","14.1679","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kilotonnes","9.1023","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kilotonnes","10.7895","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kilotonnes","4.9818","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kilotonnes","4.1946","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kilotonnes","4.4478","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kilotonnes","6.4066","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kilotonnes","4.8125","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kilotonnes","3.9015","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kilotonnes","3.0758","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kilotonnes","4.0058","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kilotonnes","4.8581","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kilotonnes","3.1399","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2000","2000","3050","FAO TIER 1","kilotonnes","39.5229","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2001","2001","3050","FAO TIER 1","kilotonnes","13.7746","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2002","2002","3050","FAO TIER 1","kilotonnes","7.9956","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2003","2003","3050","FAO TIER 1","kilotonnes","28.4014","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2004","2004","3050","FAO TIER 1","kilotonnes","21.4872","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2005","2005","3050","FAO TIER 1","kilotonnes","10.8127","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2006","2006","3050","FAO TIER 1","kilotonnes","8.4824","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2007","2007","3050","FAO TIER 1","kilotonnes","11.9382","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2008","2008","3050","FAO TIER 1","kilotonnes","33.7599","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2009","2009","3050","FAO TIER 1","kilotonnes","14.5345","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kilotonnes","14.8027","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kilotonnes","8.7097","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kilotonnes","7.1048","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","7.5231","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","11.862","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","10.6369","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","11.1282","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","5.9036","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","12.8163","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","12.5329","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","11.5683","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kilotonnes","0.0654","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","0.024","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","0.1784","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","0.0932","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","0.0506","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","0.0746","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","0.0426","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","0.0506","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","0.0027","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","0.032","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","0.0053","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","0.0586","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","0.0453","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","0.0346","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","0.008","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","0.0027","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions totals","156","China, mainland","7225","Emissions (CH4)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kilotonnes","1.3587","E","Estimated value",""
